,listing_id,min_price,mean_price,max_price
10565,4722017,1100.0,1100.0,1100.0
10566,2433221,450.0,450.0,450.0
10567,28857195,760.0,987.3972602739726,1530.0
10568,16669610,270.0,300.7671232876712,320.0
10569,13352214,1100.0,1100.0,1100.0
10570,4328484,1100.0,1100.0,1100.0
10571,31055706,1100.0,1537.041095890411,1900.0
10572,12047000,350.0,350.0,350.0
10573,14743676,1200.0,1614.7945205479452,1700.0
10574,32094548,360.0,554.917808219178,895.0
10575,12465061,750.0,1242.4246575342465,1440.0
10576,13221204,340.0,367.83561643835617,600.0
10577,29916524,1600.0,1600.0,1600.0
10578,15563210,760.0,828.054794520548,890.0
10579,11424135,1000.0,1000.0,1000.0
10580,25152437,1800.0,1800.0,1800.0
10581,22384346,5000.0,8233.624657534247,19221.0
10582,15219002,1300.0,1300.0,1300.0
10583,21187676,5500.0,5500.0,5500.0
10584,21736768,3000.0,3000.0,3000.0
10585,26342923,550.0,606.986301369863,750.0
10586,36389214,3450.0,4840.904109589041,5750.0
10587,11645440,556.0,744.3643835616439,903.0
10588,24472219,765.0,968.5452054794521,1487.0
10589,33143553,499.0,780.4520547945206,1689.0
10590,33957106,1100.0,1513.150684931507,3150.0
10591,10442716,400.0,400.0,400.0
10592,10735693,1000.0,1363.123287671233,2060.0
10593,32323984,1650.0,2536.076712328767,3500.0
10594,10024745,1000.0,1226.027397260274,1250.0
10595,18573147,550.0,550.0,550.0
10596,25752870,700.0,802.5342465753424,950.0
10597,31145823,500.0,661.013698630137,770.0
10598,14344035,366.0,552.7123287671233,740.0
10599,28570180,3750.0,3752.1917808219177,3800.0
10600,4197434,920.0,1094.5753424657535,1100.0
10601,11293110,550.0,1525.041095890411,5000.0
10602,21179472,922.0,1483.9890410958903,2845.0
10603,21736769,500.0,507.67123287671234,600.0
10604,21613837,580.0,580.0,580.0
10605,25818382,5500.0,7689.041095890411,15000.0
10606,27039679,350.0,469.86301369863014,600.0
10607,5017023,1093.0,2292.5178082191783,4670.0
10608,9360884,3088.0,3088.0,3088.0
10609,28398085,400.0,444.92602739726027,480.0
10610,11547177,700.0,700.0,700.0
10611,16415584,4131.0,7351.901369863013,9190.0
10612,5943162,800.0,884.4931506849315,1200.0
10613,20882404,8000.0,8000.0,8000.0
10614,10049306,650.0,971.5342465753424,1200.0
10615,30277004,8508.0,8508.0,8508.0
10616,23031773,3325.0,5913.493150684932,6000.0
10617,32520758,190.0,241.04109589041096,270.0
10618,33348522,1350.0,1465.2876712328766,1600.0
10619,29383737,270.0,305.5068493150685,680.0
10620,21761459,4610.0,5406.191780821918,7000.0
10621,6309946,1200.0,1200.0,1200.0
10622,10661989,180.0,207.78082191780823,240.0
10623,25908569,460.0,908.1068493150685,1271.0
10624,14376791,3400.0,3439.5616438356165,3600.0
10625,24234500,2300.0,2607.095890410959,2800.0
10626,35995876,450.0,714.7945205479452,900.0
10627,29070159,3441.0,5243.602739726028,6000.0
10628,4517080,2175.0,2175.0,2175.0
10629,23087183,188.0,188.0,188.0
10630,21376131,650.0,718.6575342465753,780.0
10631,30596637,350.0,361.3972602739726,390.0
10632,34932454,450.0,1332.5753424657535,3000.0
10633,18458482,450.0,450.0,450.0
10634,18622402,504.0,504.0,504.0
10635,16991279,680.0,680.0,680.0
10636,9983821,1500.0,1521.4520547945206,1750.0
10637,10604659,1533.0,1540.8328767123287,1689.0
10638,29324199,800.0,3073.5561643835617,5133.0
10639,29842594,1500.0,1938.2739726027398,3500.0
10640,34014377,795.0,795.0,795.0
10641,22826944,340.0,573.8082191780821,750.0
10642,36504042,588.0,1583.7260273972602,4940.0
10643,8162267,900.0,1086.7123287671234,1400.0
10644,15702456,1750.0,1750.0,1750.0
10645,19997295,418.0,569.2,2091.0
10646,33866963,390.0,407.28767123287673,500.0
10647,25244771,1007.0,1042.027397260274,1200.0
10648,21761477,998.0,1341.5616438356165,1498.0
10649,30367151,800.0,802.8767123287671,850.0
10650,15489483,550.0,579.5890410958904,650.0
10651,20974652,7000.0,7205.479452054795,10000.0
10652,23570635,800.0,1015.3424657534247,1200.0
10653,15350137,350.0,350.0,350.0
10654,24472211,850.0,1079.2712328767122,1700.0
10655,24283758,300.0,387.67123287671234,500.0
10656,21031970,1350.0,1350.0,1350.0
10657,9426373,410.0,501.5342465753425,570.0
10658,18155167,200.0,220.82191780821918,250.0
10659,16612334,3485.0,5818.676712328767,9061.0
10660,9041274,900.0,900.0,900.0
10661,34268445,300.0,341.09589041095893,450.0
10662,31047542,3500.0,3500.0,3500.0
10663,30522997,1408.0,1522.1424657534246,1611.0
10664,32463272,720.0,829.3150684931506,1100.0
10665,32741936,250.0,470.8767123287671,600.0
10666,34416103,270.0,590.054794520548,950.0
10667,22884326,380.0,399.94520547945206,450.0
10668,29547551,320.0,338.05479452054794,400.0
10669,17425751,750.0,750.0,750.0
10670,15153291,4500.0,4500.0,4500.0
10671,16776017,2900.0,3067.8356164383563,3210.0
10672,9180441,700.0,720.0,800.0
10673,22982465,200.0,391.4931506849315,565.0
10674,23898368,1950.0,2548.5205479452056,2950.0
10675,36184465,650.0,659.8904109589041,680.0
10676,24193712,2500.0,2533.917808219178,3120.0
10677,20095681,501.0,501.0,501.0
10678,9565867,4500.0,5675.58904109589,6500.0
10679,10442623,400.0,522.7397260273973,600.0
10680,7301499,1115.0,1115.0,1115.0
10681,16374701,780.0,780.0,780.0
10682,22122151,550.0,788.6301369863014,1000.0
10683,28775029,750.0,750.0,750.0
10684,17966803,690.0,2174.5479452054797,5850.0
10685,9647857,553.0,587.7041095890411,700.0
10686,14622580,400.0,400.0,400.0
10687,14989327,1400.0,1498.0821917808219,1600.0
10688,8803410,1500.0,1500.0,1500.0
10689,34727588,2000.0,2079.8356164383563,2150.0
10690,15563062,400.0,400.0,400.0
10691,14735489,450.0,552.2465753424658,600.0
10692,31203095,550.0,585.6164383561644,620.0
10693,30006703,350.0,368.05479452054794,410.0
10694,19357816,500.0,1057.4794520547946,2450.0
10695,27717710,420.0,420.4109589041096,450.0
